name,type,website,city,state_id,address,latitude,longitude,firstname,lastname,role,email,phone_number,facebook,x,instagram,mondayOpen,mondayClose,tuesdayOpen,tuesdayClose,wednesdayOpen,wednesdayClose,thursdayOpen,thursdayClose,fridayOpen,fridayClose,saturdayOpen,saturdayClose,sundayOpen,sundayClose,zip,merchandise,social_media
Coal Tipple Brewery / Kramer Farms,Taproom,www.coaltipplebrewery.com,Burgettstown,PA,1905 Steubenville Rike,,,Dawn and Chris,Kramer,BREWERY_OWNER,,(724) 899-3344,https://web.facebook.com/Kramers-Greenhouse-Raccoon-Creek-Winery-and-Coal-Tipple-Brewery-114012748627435/,https://twitter.com/RACCOONCKWINERY,,Closed,Closed,16:00,21:00,16:00,21:00,15:00,22:00,12:00,22:00,12:00,22:00,12:00,17:00,15021,false,true
Cobblehaus Brewing Company,Brewpub,www.cobblehauspa.com,Coraopolis,PA,1021 5th Ave,,,Scott/vince,Mills/schiappa,BREWERY_OWNER,craftbeer@cobblehauspa.com,(412) 264-8000,https://web.facebook.com/cobblehaus/,https://twitter.com/cobblehaus,https://www.instagram.com/cobblehaus/,Closed,Closed,Closed,Closed,16:00,21:00,16:00,21:00,15:00,22:00,12:00,22:00,12:00,17:00,5108-1803,false,true
Cold Springs Inn And Brewing Company,Brewpub,www.coldspringsinn.com,Mechanicsburg,PA,993 Paark Pl,,,Chris/Dennis,Crowley/Mulroy,BREWERY_OWNER,coldspringsbrewing@aol.com,(717) 943.4867,https://www.facebook.com/110332657938506,https://www.twitter.com/ColdSpringsInn,https://www.instagram.com/coldspringsinnbrewingco/,Closed,Closed,Closed,Closed,Closed,Closed,16:00,21:00,16:00,21:00,12:00,20:00,11:00,17:00,17055,false,true
Collusion Tap Works,Brewpub,www.collusiontapworks.com,York,PA,105 S Howard St,,,Jared,Barnes,BREWERY_OWNER,jared@collusiontapworks.com,(717) 848-8400,https://web.facebook.com/Collusiontapworks/,https://twitter.com/collusiontap,https://www.instagram.com/collusion_tap_works/,16:00,21:00,16:00,21:00,16:00,21:00,16:00,21:00,12:00,22:00,12:00,22:00,12:00,20:00,17401-2001,false,true
Columbia Kettle Works,Brewpub,www.columbiakettleworks.com,Columbia,PA,40 N 3rd St,,,chad/Rod,riecker/smith,BREWERY_OWNER,bill@columbiakettleworks.com,(717) 342-2374,https://web.facebook.com/CKWPA/,https://twitter.com/ckwpa,https://www.instagram.com/ckwpa/,16:00,22:00,16:00,22:00,16:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,18:00,17512-1104,false,true
Conny Creek Brewing Co,Brewpub,,New Kensington,PA,4323 Shearsburg Rd,,,Erin and lee,Layton,BREWERY_OWNER,,878-302-3052,,https://twitter.com/conny_creek,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,15068-6845,false,true
Conshohocken Brewing - Bridgeport,Brewpub,www.conshohockenbrewing.com,Bridgeport,PA,3 DeKalb St,,,John,remington,BREWERY_OWNER,contactus@conshohockenbrewing.com,(610) 897-8962,https://web.facebook.com/conshohockenbrewing/,https://twitter.com/conshybrewing,http://instagram.com/conshohockenbrewing,15:00,20:00,15:00,20:00,15:00,21:00,15:00,21:00,12:00,22:00,12:00,22:00,12:00,20:00,19405-1074,true,true
Conshohocken Brewing Co,Micro,www.conshohockenbrewing.com,Conshohocken,PA,739 E Elm St Ste B,,,john,remington,BREWERY_OWNER,contactus@conshohockenbrewing.com,(610) 897-8962,https://web.facebook.com/conshohockenbrewing/,https://twitter.com/conshybrewing,http://instagram.com/conshohockenbrewing,Closed,Closed,12:00,20:00,12:00,20:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,18:00,19428-2301,true,true
Conshohocken Brewing - King of Prussia,Brewpub,www.conshohockenbrewing.com,Bridgeport,PA,3 DeKalb St,,,john,remington,BREWERY_OWNER,contactus@conshohockenbrewing.com,(610) 897-8962,https://web.facebook.com/conshohockenbrewing/,https://twitter.com/conshybrewing,http://instagram.com/conshohockenbrewing,Closed,Closed,12:00,21:00,12:00,21:00,12:00,22:00,12:00,23:00,11:30,23:00,11:30,21:00,19405-1074,true,true
Conyngham Brewing Company,Taproom,www.conynghambrewing.com,Conygham,PA,309 Main St,,,Marc,Eble,BREWERY_OWNER,info@conynghambrewing.com,(570) 710-5752,http://www.facebook.com/conynghambrewingcompany,,http://instagram.com/ConynghamBrewingCompany,Closed,Closed,Closed,Closed,17:00,21:00,17:00,21:00,12:00,18:00,12:00,18:00,12:00,18:00,18219-0910,false,true
Copper Kettle Brewing Co,Micro,www.copperkettlepgh.com,Pittsburgh,PA,557 Greenfield Ave,,,Matthew/Wil,Hough/Roach,BREWERY_OWNER,brewyourown@copperkettlepgh.com,412-906-9400,https://web.facebook.com/CopperKettleBrewing/,https://twitter.com/CopperKettleDEN,http://instagram.com/copperkettlebrewing,14:00,21:00,14:00,22:00,14:00,22:00,14:00,22:00,12:00,22:00,12:00,22:00,12:00,20:00,15207-1093,false,true
Coven Brewing,Taproom,www.covenbrewingpgh.com,Pittsburgh,PA,4901 Butler St,,,Trevor/Caiti,Greer/Sullivan,BREWERY_OWNER,hello@covenbrewingpgh.com,TBD,https://web.facebook.com/covenbrewingpgh,,https://www.instagram.com/coven.brewing/,Closed,Closed,17:00,21:00,Closed,Closed,17:00,21:00,17:00,21:00,13:00,21:00,Closed,Closed,15201,false,true
Cox Brewing Company,Taproom,www.coxbrewingcompany.com,Elizabethtown,PA,276 Heisey Quarry Rd,,,Tim/Nick,Kreider/cox,BREWERY_MANAGER,coxbrewingcompany@gmail.com,(717) 449-9926,https://www.facebook.com/coxbrewingcompany,,https://www.instagram.com/coxbrewingcompany/,Closed,Closed,17:00,21:00,Closed,Closed,17:00,21:00,17:00,21:00,13:00,21:00,Closed,Closed,17022,true,true
CR Brewing Company,Brewpub,www.crbrewingcompany.com,New Castle,PA,3009 Wilmington Rd,,,Bryan,mcdowell,BREWERY_MANAGER,info@crbrewingcompany.com,(412) 298-7053,https://web.facebook.com/crbrewingcompany/,https://twitter.com/crbrewingco,https://www.instagram.com/crbrewingcompany/,11:30,22:00,11:30,22:00,Closed,Closed,Closed,Closed,Closed,Closed,11:30,23:00,Closed,Closed,16105,false,true
Crime & Punishment Brewing Company,Brewpub,www.crimeandpunishmentbrewery.com,Philadelphia,PA,2711 W Girard Ave,,,Mike,Wambolt,BREWERY_OWNER,contact@crimeandpunishmentbrewery.com,(215) 235-2739,https://web.facebook.com/Crime-Punishment-Brewing-Co-332769353525129/,https://twitter.com/candpbrewingco,https://www.instagram.com/crimeandpunishmentbrewingco,falseInfo,falseInfo,15:00,22:00,15:00,22:00,15:00,22:00,15:00,22:00,14:00,22:00,13:00,21:00,19130-1212,true,true
Croaker's Brewing Company,Micro,www.crokersbrew.com,New Castle,PA,2017 W. State Street,,,Mara and Chris,Palipchak,BREWERY_OWNER,info@croakersbrew.com,(724) 202-7808,https://web.facebook.com/Croakersbeer,,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,16101,true,true
Crooked Eye Brewery,Taproom,www.crookedeyebrewery.com,Hatboro,PA,13 E Montgomery Ave Ste 2,,,Jeff / Paul,lynes/Mulherin,BREWERY_OWNER,pmulherin@crookedeyebrewery.com,215) 285-9253,https://web.facebook.com/crookedeyebrewery/,https://twitter.com/crookedeyebrews,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,16:00,22:00,16:00,22:00,16:00,22:00,falseInfo,falseInfo,19040-2618,true,true
Crooked Tongue Brewing,Brewpub,www.crookedtonguebrewing.com,Edinburg,PA,2516 Benjamin Franklin Hwy,,,Cody,green,BREWERY_OWNER,cody@crookedtonguebrewing.com,(724) 856-3765,https://web.facebook.com/crookedtongue/,https://twitter.com/crooked_tongueb,https://www.instagram.com/crookedtonguebrewing,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,16:00,22:00,16:00,22:00,16:00,22:00,falseInfo,falseInfo,16116-4302,false,true
Curran Brewing Co,Micro,www.curranbrewing.com,Moscow,PA,6230 Bloomington Rd,,,Kevin,Curran,BREWERY_OWNER,info@curranbrewing.com,(570) 795-9490,https://web.facebook.com/CurranBrewing/,,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,18444-6634,false,true
D. G. Yuengling and Son Inc,Regional,www.yuengling.com,Pottsville,PA,500 Mahantongo St,,,Yuengling,family,BREWERY_OWNER,giftshop@yuengling.com,(570) 622-4141,,https://twitter.com/Yuengling_Beer,https://www.instagram.com/yuenglingbeer/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,17901,true,true
D. G. Yuengling and Son Inc,Regional,www.yuengling.com,Pottsville,PA,310 Mill Creek Ave,,,Yuengling,family,BREWERY_OWNER,,(215) 631-9461,,https://twitter.com/Yuengling_Beer,https://www.instagram.com/yuenglingbeer/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,17901-8692,true,true
Dancing Gfalseme Beer,Taproom,www.dancinggfalsemebeer.com,Pittsburgh,PA,925 Main St,,,Andrew,Witchey,BREWERY_OWNER,andrew@dancinggfalsemebeer.com,(412) 408-2083,https://web.facebook.com/DancingGfalsemeBeer/,https://twitter.com/DG_Beer,http://instagram.com/dancinggfalseme,Closed,Closed,16:00,22:00,16:00,22:00,16:00,22:00,14:00,22:00,12:00,22:00,12:00,18:00,15215-2301,false,true
Dented keg Brewing Company,Taproom,www.dentedkeg.com,Mars,PA,700 Adams Shoppes,,,Matt/Corey,McCullough/Gibbons,BREWERY_OWNER,info@dentedkeg.com,(724) 591-5511,https://web.facebook.com/dentedkeg,https://twitter.com/dentedkegbc,https://www.instagram.com/p/CezBVMApIos/,16:00,21:00,16:00,21:00,16:00,21:00,12:00,22:00,12:00,22:00,12:00,22:00,10:00,20:00,16046,false,true
Depot Saloon,Brewpub,www.depotsaloon.com,Greenville,PA,9 S Race St,,,Ross and heath,DiSalvo,BREWERY_OWNER,,(724) 588-4201,https://web.facebook.com/DepotSaloonAndBBQ/,https://twitter.com/thedepotsaloon,,11:00,24:00,11:00,24:00,11:00,24:00,11:00,24:00,11:00,01:30,11:00,01:30,11:00,24:00,16125-2213,false,true
Desperate Times Brewing Co,Brewpub,www.desperatetimesbrewery.com,Carlisle,PA,1201 Carlisle Springs Rd,,,Matt and Susan,Dunn,BREWERY_OWNER,info@dtbrewery.com,(717) 706-3192,https://web.facebook.com/Desperate-Times-Brewery-229369684071754/,,https://www.instagram.com/desperatetimesbrewery2k,16:00,20:00,Closed,Closed,16:00,21:00,16:00,21:00,15:00,22:00,11:30,22:00,12:00,20:00,17013-1554,false,true
Dock Street Brewery,Brewpub,www.dockstreetbeer.com,Philadelphia,PA,2118 Washington Ave,,,Rosemarie,Certo,BREWERY_OWNER,dockstreetinfo@gmail.com,(215) 337-3103,https://web.facebook.com/DockStreetBrewery/,https://twitter.com/DockStreetBeer,http://instagram.com/dockstreetbeer,Closed,Closed,11:00,21:00,11:00,22:00,11:00,22:00,11:00,23:00,10:00,23:00,10:00,21:00,19146,true,true
Dock Street West,Brewpub,www.dockstreetbeer.com,Philadelphia,PA,701 S 50th St Fl 1,,,Mark,Russel,BREWERY_MANAGER,dockstreetinfo@gmail.com,(215) 726-2337,https://web.facebook.com/DockStreetWest,https://twitter.com/DockStreetBeer,http://instagram.com/dockstreetbeer,Closed,Closed,16:00,22:00,16:00,22:00,16:00,22:00,16:00,falseInfo,12:00,falseInfo,12:00,falseInfo,19143-1689,true,true
Double D Brewing / Dommy's Pizza,Brewpub,www.dommyspizza.com,Vandergrift,PA,1100 Hancock Ave,,,Gary,Duddy,BREWERY_OWNER,dommyspizza@yahoo.com,(724) 567-6789,https://web.facebook.com/dommyspizza/,https://twitter.com/dommysddbrewing,,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,23:00,15690-2061,false,true
Downriver Brewing Company,Brewpub,https://www.downriverbrewing.com/,Stroudsburg,PA,564 Main St,,,Matthew,Dassour,BREWERY_OWNER,info@downriverbrewing.com,(570) 213-5110,https://web.facebook.com/DownriverBrewingCompany/,,https://www.instagram.com/downriverbrewingcompany,Closed,Closed,Closed,Closed,16:00,21:00,12:00,21:00,12:00,23:00,12:00,23:00,12:00,19:00,18360,false,true
East Branch Brewing Company,Brewpub,www.eastbranchbrewing.com,Downingtown,PA,202 E Lancaster Ave,,,Kevin,McGovern,BREWERY_OWNER,info@eastbranchbrewing.com,(610) 283-1989,https://web.facebook.com/EastBranchBrewingCompany/,,https://www.instagram.com/eastbranchbrewing/,falseInfo,falseInfo,falseInfo,falseInfo,16:00,22:00,16:00,22:00,12:00,22:00,12:00,22:00,12:00,20:00,19335-2957,false,true
East End Brewing Co,Micro,www.eastendbrewing.com,Pittsburgh,PA,147 Julius St,,,Scott,Smith,BREWERY_OWNER,scott@eastendbrewing.com,(412) 537-2337,https://web.facebook.com/EastEndBrewing/,https://twitter.com/EastEndBrewing,http://instagram.com/eastendbrewing,Closed,Closed,17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,12:00,22:00,12:00,20:00,15206,true,true
Eclipse Craft Brewing,Brewpub,www.eclipsecraftbrewing.com,Sunbury,PA,249 Market St,,,Thad and curtis,Benner,BREWERY_OWNER,thadbenner@hotmail.com,(570) 917-8100,https://www.facebook.com/EclipseCraftBrewing/,http://www.twitter.com/wix,https://www.instagram.com/eclipsecraftbrewing/,Closed,Closed,Closed,Closed,16:00,22:00,16:00,22:00,16:00,23:00,12:00,23:00,16:00,20:00,17801-5337,false,true
El Diablo Brewing Co,Brewpub,https://www.eldiablobrewingco.com/,Greensburg,PA,503 New Alexandria Road,,,Rachel and Ray,Flowers,BREWERY_OWNER,Eldiablobrewingco@yahoo.com,(724) 221-6430,https://web.facebook.com/profile.php?id=100064184283927,,https://www.instagram.com/eldiablobrewingco/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,15601,false,true
Eleventh Hour Brewing Co,Taproom,www.11thhourbrews.com,Pittsburgh,PA,3711 Charlotte St,,,Matt,McMahon,BREWERY_OWNER,eleventhhourbrewing@gmail.com,(412) 716-5107,https://web.facebook.com/eleventhhourbrewing/,https://twitter.com/11thHourBrewing,https://www.instagram.com/eleventhhourbrewing/,Closed,Closed,Closed,Closed,17:00,23:00,17:00,23:00,16:00,23:00,12:00,23:00,13:00,19:00,15201-3201,false,true
Elk Creek Cafe + Aleworks,Brewpub,www.elkcreekcafe.net,Millheim,PA,100 W Main St,,,Tim,Bowser,BREWERY_OWNER,,(814) 349-8850,,https://twitter.com/elkcreekcafe,https://www.instagram.com/elkcreekcafe/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,16854,false,true
Emlenton Brew Haus,Brewpub,https://www.emlentonbrewhaus.com/,Emlenton,PA,610 Main St,,,Wally,Page,BREWERY_OWNER,emlentonbrewhaus@gmail.com,(724) 750-0009,https://www.facebook.com/emlentonbrewhausbrewery/,https://twitter.com/EmlentonH,https://www.instagram.com/emlentonbrewhaus/,12:00,19:00,Closed,Closed,16:00,22:00,16:00,22:00,12:00,23:00,12:00,23:00,12:00,19:00,16373,false,true
Endless Brewing,Taproom,www.endlessbrewing.com,Montrose,PA,20610 Pa-29,,,Jon,Winans,BREWERY_OWNER,Endlessbrewing@yahoo.com,(570) 967-0985,https://web.facebook.com/Endless-Brewing-238527039560668/,,,Closed,Closed,Closed,Closed,15:00,19:00,15:00,19:00,15:00,21:00,12:00,19:00,11:00,16:00,18801,true,true
Englewood Brewing,Brewpub,www.englewoodbrewing.xom,Hummelstown,PA,1219 Research Blvd - Suite B,,,Bill,Devinney,BREWERY_OWNER,,(717) 256-9480,,,,Closed,Closed,15:00,21:00,15:00,21:00,11:30,21:00,11:30,22:00,11:30,22:00,11:00,20:00,17036-9199,false,false
Erie Ale Works,Taproom,www.eriealeworks.com,Erie,PA,416 W 12th St,,,Jeffery,McCullor,BREWERY_OWNER,eriealeworks@gmail.com,(814) 314-9089,https://web.facebook.com/ErieAleWorks/,https://twitter.com/eriealeworks,https://www.instagram.com/eriealeworks/,falseInfo,falseInfo,falseInfo,falseInfo,15:00,22:00,15:00,22:00,15:00,24:00,12:00,24:00,12:00,20:00,16501-1506,true,true
Erie Brewing Co,Micro,www.eriebrewingco.com,Erie,PA,6008 Kfalsewledge Pkwy # A,,,Rob,Lowther,BREWERY_OWNER,info@eriebrewingco.com,(814) 459-7741,https://web.facebook.com/ErieBrewingCo/,https://twitter.com/ErieBrewingCo,https://www.instagram.com/eriebrewingco/,16:30,22:00,16:30,22:00,16:30,22:00,16:30,22:00,11:30,23:00,11:30,23:00,11:30,19:00,16510-4676,false,true
Ever Grain Brewing Co,Brewpub,www.evergrainbrewing.com,Camp Hill,PA,4444 Carlisle Pike Ste C,,,Larry,Dolan,BREWERY_OWNER,egbcmarketing@gmail.com,(717) 525-8222,https://web.facebook.com/evergrainbeer/,https://twitter.com/evergrainbeer,https://www.instagram.com/evergrainbeer/,11:00,21:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,21:00,17011-4102,false,true
Evil Genius Beer Co,Micro,www.evilgeniusbeer.com,Philadelphia,PA,1727 N Front St,,,Luke/Trevor,Bowen/Hayward,BREWERY_OWNER,info@evilgeniusbeer.com,(215) 425-6820,https://www.facebook.com/EvilGeniusBeerCompany,https://twitter.com/evilgeniusbeer,https://www.instagram.com/evilgeniusbeer/,16:00,21:00,16:00,22:00,16:00,22:00,16:00,23:00,12:00,24:00,12:00,24:00,12:00,20:00,19122-3203,true,true
Fat Bat Brewing Company,Micro,www.fatbatbrewing.com,Hafalsever,PA,10 Railroad Street,,,Sandy,Bialek,BREWERY_OWNER,info@fatbatbrewing.com,(717) 797-3138,https://www.facebook.com/fatbatbrewing/,https://twitter.com/fatbatbrewing,https://www.instagram.com/fatbatbrewing,falseInfo,falseInfo,falseInfo,falseInfo,16:00,21:00,16:00,21:00,12:00,22:00,12:00,22:00,12:00,20:00,17331,false,true
Fat Chad's Brewing,Brewpub,www.fatchadbrewing.com,Tuitsville,PA,113 S. Franklin St.,,,Chad,Covell,BREWERY_OWNER,,(814) 775-0900,,,,Closed,Closed,12:00,20:00,12:00,20:00,12:00,20:00,12:00,22:00,11:00,22:00,11:00,20:00,16354,false,false
Fegley's Brew Works,Taproom,www.thebrewworks.com,Allentown,PA,812 Hamilton St,,,Rich,Fegley,BREWERY_OWNER,beerman@thebrewworks.com,610-882-1300,https://web.facebook.com/FegleysBrewWorks/,https://twitter.com/TheBrewWorks,https://www.instagram.com/thebrewworks/,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,8101-2437,false,true
Fegley's Brew Works,Brewpub,www.thebrewworks.com,Bethlehem,PA,559 Main St - Suite 101,,,Rich,Fegley,BREWERY_OWNER,beerman@thebrewworks.com,610-882-1300,https://www.facebook.com/FegleysBrewWorks,http://www.twitter.com/TheBrewWorks,http://instagram.com/TheBrewWorks,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,22:00,11:00,22:00,16373,true,true
Fermata Brewing Company,Taproom,https://www.fermatabrewing.beer/,Ambridge,PA,918 Merchant Street,,,Chris/Alan,Tricarico/Gore,BREWERY_OWNER,contact@fermatabrewing.beer,(724) 318-8189,https://www.facebook.com/FermataBrewingCompany,,https://www.instagram.com/fermatabrewingcompany/,16:00,21:00,Closed,Closed,16:00,21:00,16:00,21:00,16:00,23:00,11:00,23:00,11:00,20:00,15003,false,true
Fermentery Form,Taproom,www.fermenteryform.com,Philadelphia,PA,161 Cecil B Moore Ave,,,Michael,Griffiths,BREWERY_OWNER,bottles@fermenteryform.com,(267) 518-3676,https://web.facebook.com/fermenteryform/,,https://www.instagram.com/fermentery_form,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed,12:00,16:00,Closed,Closed,19122-3234,false,true
Fetish Brewing Co,Taproom,http://fetishbrewing.tumblr.com/,Lancaster,PA,325 Ice Ave,,,Aaron,Risser,BREWERY_OWNER,info@fetishbrewing.com,,https://web.facebook.com/fetishbeer/,https://twitter.com/FetishBrewing,http://instagram.com/fetishbrewco,16:00,23:00,16:00,23:00,16:00,23:00,16:00,23:00,11:00,24:00,12:00,17:00,16:00,23:00,17602-1930,false,true
Floating Feathers Brewing Company,Taproom,https://floatingfeathersbrew.com,Mill Hall,PA,380 S Main St,,,Richard,powers,BREWERY_OWNER,,(,,,,17:00,21:00,falseInfo,falseInfo,falseInfo,falseInfo,17:00,21:00,17:00,21:00,12:00,21:00,12:00,18:00,17751,false,false
Forest & Main Brewery and Pub,Brewpub,www.forestandmain.com,Ambler,PA,61 N Main St,,,Gerald/Daniel,Olson/Endicott,BREWERY_OWNER,info@forestandmain.com,(215) 542-1776,https://web.facebook.com/ForestandMain/,https://twitter.com/forestandmain,http://instagram.com/forestandmain,Closed,Closed,16:00,22:00,16:00,22:00,falseInfo,falseInfo,12:00,23:00,12:00,23:00,12:00,20:00,19002-5728,true,true
Four Fingers Brewing Company,Brewpub,www.fourfingersbeer.com,Ashton,PA,4500 Aston Mills Rd,,,Ross/Joe,Fritz/Catenacci,BREWERY_OWNER,Fourfingersbrewery@gmail.com,(610) 241-1212,https://www.facebook.com/FourFingersBeer/,https://twitter.com/FourFingersBeer,https://www.instagram.com/fourfingersbeer/?hl=en,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,15:00,21:00,12:00,21:00,12:00,18:00,19014,false,true
Four Points Brewing,Brewpub,www.fourpointsbrewing.com,Charleroi,PA,400 Washington Ave,,,David,Barbe,BREWERY_OWNER,info@fourpointsbrewing.com,(724) 565-5456,https://web.facebook.com/FourPointsBrewing,,http://instagram.com/fourpointsbrewing,falseInfo,falseInfo,falseInfo,falseInfo,16:00,21:00,16:00,21:00,16:00,22:00,12:00,22:00,12:00,18:00,15022,false,true
Four Seasons Brewing Co,Taproom,www.fsbrewing.com,Latrobe,PA,745 Lloyd Ave Ext,,,Mark,Pavlik,BREWERY_OWNER,info@fsbrewing.com,(724) 520-4111,https://web.facebook.com/FourSeasonsBrewingCompanyPub/,https://twitter.com/FourSeasonsBrew,https://www.instagram.com/fourseasonsbrewingco/,Closed,Closed,15:00,21:00,15:00,21:00,12:00,22:00,12:00,19:00,Closed,Closed,15:00,21:00,15650,false,true
Free Will Brewing Company,Micro,www.freewillbrewing.com,Perkasie,PA,410 E Walnut St Ste 10,,,John/Dominic,Stemler/Capece,BREWERY_OWNER,freewillbrewingcompany@gmail.com,(267) 354-0813,https://web.facebook.com/FreeWillBrewing/,https://twitter.com/freewillbrewing,https://www.instagram.com/freewillbrewing/,15:00,21:00,15:00,21:00,15:00,22:00,15:00,22:00,15:00,22:00,12:00,22:00,12:00,20:00,18944-1683,false,true
Full Pint Beer,Micro,www.fullpint.beer,falserth Versailles,PA,1963 Lincoln Hwy,,,Dan and carrie,Franklin,BREWERY_OWNER,info@fullpintbrewing.com,(412) 467-6414,https://web.facebook.com/fullpintlawrenceville/,https://twitter.com/fullpintbrewing,https://www.instagram.com/fullpintbrewing/,Closed,Closed,Closed,Closed,16:00,21:00,16:00,21:00,14:00,22:00,11:00,22:00,12:00,20:00,15137-2749,false,true
Funk Brewing,Brewpub,www.funkbrewing.com,Elizabethtown,PA,28 S Market St,,,Kyle /Jon,Funk/falserman,BREWERY_OWNER,info@funkbrewing.com,(717) 366-4352,https://web.facebook.com/FunkBrewing/,https://twitter.com/funkbrewing,http://instagram.com/funkbrewing,Closed,Closed,Closed,Closed,16:00,23:00,16:00,23:00,12:00,23:00,11:00,23:00,12:00,19:00,17022,true,true
Funk Brewing Company,Taproom,www.funkbrewing.com,Emmaus,PA,19 S 6th St,,,Kyle /Jon,Funk/falserman,BREWERY_OWNER,info@funkbrewing.com,610) 421 8270,https://web.facebook.com/FunkBrewing/,https://twitter.com/funkbrewing,http://instagram.com/funkbrewing,Closed,Closed,Closed,Closed,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,20:00,18049-3741,true,true
Fury Brewing Company,Micro,www.furybrewingcompany.com,Irwin,PA,13380 US-30,,,Ryan,Slicker,BREWERY_MANAGER,customerservice@furybrewing.com,724) 826-5162,https://web.facebook.com/FuryBrewing/,https://twitter.com/furybrewing,https://www.instagram.com/furybrewing/,16:00,21:00,16:00,21:00,16:00,21:00,16:00,21:00,14:00,23:00,14:00,23:00,12:00,19:00,15642,false,true
Fero Vineyards & Winery,Micro,www.ferovineyards.com,Lewisburg,PA,965 JPM Road,,,Chuck & Daneen,Zaleski,BREWERY_OWNER,info@ferovineyards.com,570-568-0846,https://web.facebook.com/FeroVineyardsAndWinery/,https://twitter.com/fero_vineyards,https://www.instagram.com/fero_vineyards/,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,16:00,17837,false,true
Fieldwood Winery,Micro,www.fieldwoodwinery.com,Schuylkill Haven,PA,1083 Schuylkill Mountain Road,,,Rick/Beth,Watt/Ann,BREWERY_OWNER,fwwine@yahoo.com,570-624-9288,https://web.facebook.com/FWWine/,,,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed,12:00,17:00,12:00,17:00,Closed,Closed,17972,false,true
Five Saints Distilling,Regional,www.fivesaintsdistilling.com,falserristown,PA,129 East Main Street,,,Amy and John,George,BREWERY_OWNER,info@fivesaintsdistilling.com,610-279-5364,https://web.facebook.com/FiveSaintsDistilling/,https://twitter.com/sharethespirits,https://www.instagram.com/fivesaintsdistilling/,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed,17:00,23:00,14:00,23:00,Closed,Closed,19403,true,true
Flickerwood Wine Cellars,Micro,www.flickerwood.com,Kane,PA,309 Flickerwood Road,,,Rick,Zampogna,BREWERY_OWNER,info@flickerwood.com,814-837-7566,https://web.facebook.com/Flickerwood-Wine-Cellars-and-Cocktail-Lounge-196086944940/,https://twitter.com/flickerw,https://www.instagram.com/flickerwoodwinecellars/,12:00,17:00,Closed,Closed,Closed,Closed,12:00,21:00,12:00,21:00,11:00,21:00,12:00,18:00,16735,false,true
Folifalse Estate Vineyard & Winery,Micro,www.folifalseestate.com,Kutztown,PA,340 Old Route 22,,,Stefafalse/ Andrea,Folifalse,BREWERY_OWNER,info@folifalseestate.com,484-452-3633,https://web.facebook.com/Folifalseestate/,https://twitter.com/folifalseestate,https://www.instagram.com/folifalseestate/,falseInfo,falseInfo,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,19530,false,true
Four Springs Winery,Micro,www.fourspringswinerypa.com,Seven Valleys,PA,50 Main Street,,,lloyd,Mortoff,BREWERY_OWNER,fourspringswinery@comcast.net,717-428-2610,https://web.facebook.com/fourspringswinery/,,,Closed,Closed,Closed,Closed,Closed,Closed,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,17360,false,true
